       39.000000       2378.3910       19.918624
       39.099998       2338.7175       21.040029
       39.200001       2348.1554       21.022175
       39.299999       2351.0558       20.762029
       39.400002       2270.1122       20.095512
       39.500000       2304.1324       18.343087
       39.599998       2241.9731       19.282617
       39.700001       2256.5271       19.425315
       39.799999       2288.5897       18.942792
       39.900002       2266.9349       18.450738
       40.000000       2288.0979       17.381083
       40.099998       2265.7112       18.362708
       40.200001       2310.9197       18.613997
       40.299999       2337.1939       18.083396
       40.400002       2337.6180       17.713915
       40.500000       2357.9676       16.780494
       40.599998       2345.6056       17.675742
       40.700001       2418.8566       18.066903
       40.799999       2457.5126       17.529614
       40.900002       2505.6186       17.354528
       41.000000       2482.7983       16.477464
       41.099998       2455.2955       17.298450
       41.200001       2555.6652       17.676040
       41.299999       2614.4105       17.244880
       41.400002       2628.3021       17.045481
       41.500000       2603.0693       16.281638
       41.599998       2584.1163       16.908554
       41.700001       2574.5612       16.729109
       41.799999       2845.2972       17.042225
       41.900002       2680.8565       17.120698
       42.000000       2678.1654       16.514824
       42.099998       2669.8890       17.186880
       42.200001       2685.4401       17.085549
       42.299999       2891.9611       17.181406
       42.400002       2740.2210       17.309219
       42.500000       2722.6812       17.937106
       42.599998       2631.5990       17.786093
       42.700001       2585.6683       17.513341
       42.799999       2804.8688       17.677196
       42.900002       2612.3636       17.750689
       43.000000       2569.0056       18.356403
       43.099998       2491.5281       18.171530
       43.200001       2410.8738       17.622151
       43.299999       2661.5634       17.953265
       43.400002       2468.7747       18.121560
       43.500000       2397.7875       18.766125
       43.599998       2298.7687       18.344340
       43.700001       2271.2045       18.032140
       43.799999       2525.6923       18.384248
       43.900002       2369.3653       18.722194
       44.000000       2383.6705       19.776902
       44.099998       2350.1843       19.712273
       44.200001       2261.3646       19.121311
       44.299999       2587.5624       19.740432
       44.400002       2442.0704       20.382029
       44.500000       2467.4760       21.525835
       44.599998       2496.3506       21.644768
       44.700001       2407.7422       21.004421
       44.799999       2801.2297       21.776547
       44.900002       2606.5423       22.412919
