       17.999901       213.88343       4.5009322
       18.099899       222.85019       4.7329969
       18.199900       207.11970       4.3418424
       18.299900       220.56154       4.5281975
       18.399900       228.73527       4.5737389
       18.499901       211.22735       4.1615301
       18.599899       217.59652       4.3346657
       18.699900       206.74153       4.0533889
       18.799900       213.19620       4.1330977
       18.899900       217.90823       4.1500975
       18.999901       203.50144       3.8536129
       19.099899       214.10073       4.0185531
       19.199900       208.03840       3.8302175
       19.299900       217.04998       3.9460643
       19.399900       218.19415       3.9293040
       19.499901       205.68262       3.6745423
       19.599899       209.54110       3.7600022
       19.699900       208.26686       3.6396891
       19.799900       208.05838       3.6532654
       19.899900       216.15253       3.7033669
       19.999901       207.55680       3.5160071
       20.099899       206.98939       3.5538644
       20.199900       206.82204       3.4524798
       20.299900       218.62812       3.5785240
       20.399900       215.69408       3.5387292
       20.499901       207.14583       3.3696829
       20.599899       218.03798       3.4789080
       20.699900       214.63097       3.3576676
       20.799900       219.64213       3.4147909
       20.899900       232.72113       3.5725014
       20.999901       230.28853       3.4565616
       21.099899       256.11256       3.7090816
       21.199900       274.31276       3.7959198
       21.299900       310.79512       4.0620267
       21.399900       341.32876       4.3264233
       21.499901       331.65366       4.1481126
       21.599899       339.79042       4.2722486
       21.699900       308.51811       4.0256346
       21.799900       276.11813       3.8287159
       21.899900       257.61496       3.7586173
       21.999901       226.08830       3.4248944
       22.099899       224.05984       3.4692290
       22.199900       217.42803       3.3794948
       22.299900       216.51914       3.3904225
       22.399900       216.09839       3.4424554
       22.499901       204.90908       3.2605340
       22.599899       212.13488       3.3756467
       22.699900       206.09509       3.2902419
       22.799900       205.65253       3.3042485
       22.899900       210.34948       3.3963566
       22.999901       197.64628       3.2022295
       23.099899       200.34225       3.2804787
       23.199900       192.22551       3.1776021
       23.299900       200.16301       3.2598498
       23.399900       202.98013       3.3363325
       23.499901       191.66381       3.1533938
       23.599899       201.75933       3.2920602
       23.699900       194.99498       3.2004109
       23.799900       196.41303       3.2291694
       23.899900       196.46023       3.2823123
       23.999901       187.00942       3.1148697
       24.099899       201.43096       3.2893801
       24.199900       193.88278       3.1912706
       24.299900       189.55806       3.1723187
       24.399900       194.64038       3.2670745
       24.499901       190.49331       3.1437500
       24.599899       196.85928       3.2518380
       24.699900       197.55493       3.2213503
       24.799900       195.16063       3.2188577
       24.899900       201.49236       3.3240830
       24.999901       192.76584       3.1624464
       25.099899       194.74030       3.2342893
       25.199900       189.55173       3.1554252
       25.299900       191.94531       3.1922318
       25.399900       194.94345       3.2696171
       25.499901       186.15533       3.1077486
       25.599899       191.88240       3.2104693
       25.699900       185.31713       3.1199799
       25.799900       190.44968       3.1797707
       25.899900       196.85165       3.2855804
       25.999901       188.71585       3.1290195
       26.099901       193.87803       3.2271523
       26.199900       186.29287       3.1281828
       26.299900       192.03897       3.1930105
       26.399900       192.84869       3.2520028
       26.499901       180.26270       3.0581376
       26.599901       190.38847       3.1979780
       26.699900       187.74139       3.1403209
       26.799900       186.24757       3.1444955
       26.899900       193.30744       3.2558685
       26.999901       180.94760       3.0639417
       27.099901       186.69862       3.1668370
       27.199900       190.97037       3.1672111
       27.299900       192.54122       3.1971833
       27.399900       193.40677       3.2567048
       27.499901       186.46233       3.1102810
       27.599901       191.34709       3.2060190
       27.699900       186.43289       3.1293583
       27.799900       192.51672       3.1969799
       27.899900       198.73396       3.3012515
       27.999901       186.10701       3.1073162
       28.099901       186.15971       3.1622631
       28.199900       182.44347       3.0956951
       28.299900       183.00279       3.1169837
       28.399900       190.17636       3.2293925
       28.499901       183.14996       3.0825313
       28.599901       186.40145       3.1643156
       28.699900       186.20099       3.1274113
       28.799900       188.74571       3.1655139
       28.899900       190.45533       3.2317602
       28.999901       183.41273       3.0847418
       29.099901       190.24824       3.1968001
       29.199900       188.95851       3.1504838
       29.299900       193.04806       3.2013886
       29.399900       205.14458       3.3540736
       29.499901       205.86967       3.2681371
       29.599901       240.34168       3.5931033
       29.699900       262.88948       3.7160420
       29.799900       277.71819       3.8397932
       29.899900       305.01177       4.0897887
       29.999901       293.72732       3.9036983
       30.099901       305.13178       4.0485441
       30.199900       293.10096       3.9237618
       30.299900       270.87049       3.7921588
       30.399900       258.35399       3.7640047
       30.499901       225.62803       3.4213744
       30.599901       222.01620       3.4534047
       30.699900       208.92265       3.3127357
       30.799900       204.45665       3.2946274
       30.899900       209.70144       3.3911209
       30.999901       200.42684       3.2246458
       31.099901       208.92760       3.3500637
       31.199900       202.72652       3.2632421
       31.299900       205.77596       3.3052400
       31.399900       205.58562       3.3576772
       31.499901       193.44017       3.1679434
       31.599901       193.05568       3.2203009
       31.699900       189.19795       3.1524792
       31.799900       188.25893       3.1614293
       31.899900       198.31200       3.2977449
       31.999901       187.41790       3.1182697
       32.099899       191.27940       3.2053909
       32.199902       182.78166       3.0985909
       32.299900       179.99358       3.0912206
       32.399902       187.48016       3.2064507
       32.499901       178.80289       3.0457581
       32.599899       180.78665       3.1162341
       32.699902       180.60905       3.0797970
       32.799900       188.23430       3.1614677
       32.899902       187.70916       3.2084035
       32.999901       171.05675       2.9789930
       33.099899       173.51752       3.0529347
       33.199902       177.07771       3.0495397
       33.299900       176.02647       3.0572321
       33.399902       180.72256       3.1481369
       33.499901       171.57235       2.9834788
       33.599899       181.94986       3.1262469
       33.699902       177.17306       3.0506735
       33.799900       181.10718       3.1007726
       33.899902       186.20256       3.1954997
       33.999901       174.23164       3.0065811
       34.099899       178.05441       3.0926102
       34.199902       176.92658       3.0485482
       34.299900       182.26302       3.1107066
       34.399899       184.68231       3.1823610
       34.499901       172.31218       2.9899743
       34.599899       181.23998       3.1201250
       34.699902       179.73938       3.0727046
       34.799900       179.75685       3.0892377
       34.899899       183.86823       3.1753671
       34.999901       178.30464       3.0415094
       35.099899       186.52635       3.1653080
       35.199902       182.37052       3.0951068
       35.299900       183.21712       3.1188383
       35.399899       192.42966       3.2484391
       35.499901       186.71844       3.1124495
       35.599899       196.06896       3.2452718
       35.699902       191.72513       3.1734965
       35.799900       195.85238       3.2245903
       35.899899       199.96825       3.3114455
       35.999901       183.71894       3.0873380
       36.099899       190.01672       3.1947781
       36.199902       184.98221       3.1172127
       36.299900       184.63551       3.1308745
       36.399899       185.50995       3.1894993
       36.499901       176.78810       3.0285264
       36.599899       186.36548       3.1639484
       36.699902       191.13455       3.1686438
       36.799900       199.91824       3.2578517
       36.899899       210.10515       3.3943454
       36.999901       202.25680       3.2393762
       37.099899       210.38465       3.3616612
       37.199902       212.49835       3.3410261
       37.299900       219.65210       3.4148636
       37.399899       229.48046       3.5474009
       37.499901       210.87685       3.3076864
       37.599899       212.69852       3.3800994
       37.699902       205.68628       3.2866773
       37.799900       200.20948       3.2605258
       37.899899       200.00403       3.3117413
       37.999901       187.28008       3.1171194
       38.099899       192.61219       3.2165455
       38.199902       189.57314       3.1556469
       38.299900       197.56593       3.2386419
       38.399899       203.32085       3.3390955
       38.499901       191.80797       3.1545761
       38.599899       201.25069       3.2879702
       38.699902       200.13060       3.2422845
       38.799900       203.60284       3.2877704
       38.899899       208.38615       3.3805126
       38.999901       204.35828       3.2561393
       39.099899       213.42110       3.3859270
       39.199902       213.85215       3.3516053
       39.299900       221.10189       3.4261449
       39.399899       228.81383       3.5423487
       39.499901       217.78811       3.3614389
       39.599899       227.32304       3.4943577
       39.699902       219.75008       3.3975360
       39.799900       231.68359       3.5071806
       39.899899       231.91544       3.5661788
       39.999901       225.57639       3.4210125
       40.099899       234.75756       3.5510542
       40.199902       236.70491       3.5261489
       40.299900       230.44835       3.4978137
       40.399899       235.32566       3.5922926
       40.499901       222.00006       3.3938014
       40.599899       225.00610       3.4765122
       40.699902       220.13992       3.4005356
       40.799900       220.35605       3.4203615
       40.899899       220.46419       3.4770236
       40.999901       207.01740       3.2772540
       41.099899       213.42416       3.3858501
       41.199902       200.41470       3.2446246
       41.299900       205.39792       3.3022344
       41.399899       208.39292       3.3805031
       41.499901       195.32208       3.1833221
       41.599899       200.11468       3.2785756
       41.699902       195.12054       3.2015005
       41.799900       198.41249       3.2455954
       41.899899       202.36571       3.3312463
       41.999901       188.28907       3.1255021
       42.099899       191.86359       3.2102794
       42.199902       193.50850       3.1882176
       42.299900       192.81002       3.1994453
       42.399899       199.27599       3.3057231
       42.499901       190.68336       3.1453073
       42.599899       196.33851       3.2475037
       42.699902       192.72994       3.1818125
       42.799900       190.41957       3.1795501
       42.899899       194.63494       3.2669893
       42.999901       187.78565       3.1213250
       43.099899       202.61298       3.2989983
       43.199902       205.35289       3.2843418
       43.299900       215.01185       3.3786185
       43.399899       230.55284       3.5556655
       43.499901       227.11950       3.4327007
       43.599899       235.61570       3.5576291
       43.699902       231.76448       3.4891639
       43.799900       236.61351       3.5442932
       43.899899       241.14513       3.6364492
       43.999901       220.63971       3.3833738
       44.099899       230.56960       3.5192322
       44.199902       221.35803       3.4099308
       44.299900       216.12332       3.3873548
       44.399899       212.01955       3.4097789
       44.499901       192.28514       3.1585008
       44.599899       195.02750       3.2366432
       44.699902       187.34565       3.1370377
       44.799900       184.46651       3.1294545
       44.899899       193.56314       3.2579889
       44.999901       184.32153       3.0923464
       45.099899       194.91701       3.2357215
       45.199902       195.36382       3.2034651
       45.299900       207.19467       3.3166408
       45.399899       219.32940       3.4680573
       45.499901       203.24086       3.2472403
       45.599899       214.85369       3.3971903
       45.699902       209.18878       3.3148748
       45.799900       205.91692       3.3063973
       45.899899       217.83426       3.4562110
       45.999901       213.59123       3.3289033
       46.099899       219.32361       3.4323344
       46.199902       207.49129       3.3013904
       46.299900       205.32161       3.3016236
       46.399899       206.92701       3.3685851
       46.499901       190.35786       3.1426321
       46.599899       191.10303       3.2039054
       46.699902       185.94227       3.1252660
       46.799900       178.38498       3.0774271
       46.899899       185.71844       3.1912986
       46.999901       180.42605       3.0595514
       47.099899       184.49856       3.1480675
       47.199902       184.46540       3.1128278
       47.299900       189.29778       3.1701749
       47.399899       196.05591       3.2789006
       47.499901       185.51997       3.1024341
       47.599899       195.24945       3.2384757
       47.699902       207.00045       3.2975042
       47.799900       241.69093       3.5821194
       47.899899       280.98873       3.9253863
       47.999901       286.06400       3.8524714
       48.099899       325.36523       4.1805441
       48.199902       351.14646       4.2947914
       48.299900       369.42667       4.4286617
       48.399899       398.95249       4.6773285
       48.499901       382.09735       4.4524276
       48.599899       403.38099       4.6548551
       48.699902       400.05224       4.5841233
       48.799900       388.07720       4.5390571
       48.899899       401.38463       4.6915618
       48.999901       355.20687       4.2929210
       49.099899       345.94176       4.3107060
       49.199902       322.19589       4.1139398
       49.299900       293.12425       3.9448895
